Date		Price	Open	High	Low	Vol.	Change%
16-Jun-16	208.37	206.73	208.57	205.59	149.53M	0.30%
17-Jun-16	206.52	207.17	207.2	205.75	117.06M	-0.89%
20-Jun-16	207.85	208.82	209.61	207.75	82.79M	0.64%
21-Jun-16	208.44	208.3	208.92	207.78	72.46M	0.28%
22-Jun-16	208.1	208.65	209.5	207.93	95.56M	-0.16%
23-Jun-16	210.81	209.81	210.87	209.27	102.73M	1.30%
24-Jun-16	203.13	203.63	210.85	202.72	333.44M	-3.64%
27-Jun-16	199.6	201.59	201.6	198.65	248.99M	-1.74%
28-Jun-16	203.2	201.48	203.23	201.12	159.38M	1.80%
29-Jun-16	206.66	204.84	206.93	204.72	137.33M	1.70%
30-Jun-16	209.47	207.21	209.54	206.56	165.02M	1.36%
1-Jul-16	209.92	209.36	210.49	209.29	106.06M	0.21%
5-Jul-16	208.41	208.95	209.08	207.71	109.80M	-0.72%
6-Jul-16	209.66	207.83	209.8	207.06	96.02M	0.60%
7-Jul-16	209.53	209.87	210.65	208.63	85.59M	-0.06%
8-Jul-16	212.65	211.05	212.94	210.78	133.97M	1.49%
11-Jul-16	213.4	213.19	214.07	212.95	73.63M	0.35%
12-Jul-16	214.95	214.53	215.3	213.43	101.28M	0.73%
13-Jul-16	214.92	215.44	215.45	214.35	87.32M	-0.01%
14-Jul-16	216.12	216.4	216.67	215.66	91.23M	0.56%
15-Jul-16	215.83	216.78	217.01	215.31	107.16M	-0.13%
18-Jul-16	216.41	215.97	216.6	215.67	58.73M	0.27%
19-Jul-16	216.19	215.92	216.23	215.63	54.35M	-0.10%
20-Jul-16	217.09	216.75	217.37	216.24	58.16M	0.42%
21-Jul-16	216.26	216.96	217.22	215.75	67.78M	-0.38%
22-Jul-16	217.24	216.41	217.3	216.1	62.79M	0.45%
25-Jul-16	216.65	217	217.06	215.97	55.87M	-0.27%
26-Jul-16	216.75	216.53	217.17	215.76	70.08M	0.05%
27-Jul-16	216.52	217.19	217.27	215.62	84.08M	-0.11%
28-Jul-16	216.77	216.29	217.11	215.75	65.04M	0.12%
29-Jul-16	217.12	216.46	217.54	216.13	79.52M	0.16%
1-Aug-16	216.94	217.19	217.65	216.41	73.31M	-0.08%
2-Aug-16	215.55	216.65	216.83	214.57	92.30M	-0.64%
3-Aug-16	216.18	215.48	216.25	215.13	53.99M	0.29%
4-Aug-16	216.41	216.31	216.78	214.25	46.59M	0.11%
5-Aug-16	218.18	217.21	218.23	217.07	71.89M	0.82%
8-Aug-16	218.05	218.4	218.52	217.74	39.91M	-0.06%
9-Aug-16	218.18	218.13	218.76	217.8	51.25M	0.06%
10-Aug-16	217.64	218.31	218.4	217.23	57.94M	-0.25%
11-Aug-16	218.65	218.26	218.94	217.95	72.50M	0.46%
12-Aug-16	218.46	218.29	218.71	217.99	61.31M	-0.09%
15-Aug-16	219.09	218.89	219.5	218.88	49.81M	0.29%
16-Aug-16	217.96	218.6	218.68	217.96	53.21M	-0.52%
17-Aug-16	218.37	218	218.53	217.02	75.13M	0.19%
18-Aug-16	218.86	218.34	218.9	218.21	52.99M	0.22%
19-Aug-16	218.54	218.31	218.75	217.74	75.44M	-0.15%
22-Aug-16	218.53	218.26	218.8	217.83	61.37M	0.00%
23-Aug-16	218.97	219.25	219.6	218.9	53.40M	0.20%
24-Aug-16	217.85	218.8	218.91	217.36	71.73M	-0.51%
25-Aug-16	217.7	217.4	218.19	217.22	69.22M	-0.07%
26-Aug-16	217.29	217.92	219.12	216.25	122.51M	-0.19%
29-Aug-16	218.36	217.44	218.66	217.4	70.50M	0.49%
30-Aug-16	218	218.26	218.59	217.35	58.11M	-0.16%
31-Aug-16	217.38	217.61	217.75	216.47	85.27M	-0.28%
1-Sep-16	217.39	217.37	217.73	216.03	97.84M	0.00%
2-Sep-16	218.37	218.39	218.87	217.7	79.29M	0.45%
6-Sep-16	219.03	218.7	219.12	217.86	56.70M	0.30%
7-Sep-16	219.01	218.84	219.22	218.3	76.55M	-0.01%
8-Sep-16	218.51	218.62	218.94	218.15	74.10M	-0.23%
9-Sep-16	213.28	216.97	217.03	213.25	221.59M	-2.39%
12-Sep-16	216.34	212.39	216.81	212.31	168.11M	1.43%
13-Sep-16	213.23	214.84	215.15	212.5	182.83M	-1.44%
14-Sep-16	213.15	213.29	214.7	212.5	134.19M	-0.04%
15-Sep-16	215.28	212.96	215.73	212.75	145.74M	1.00%
16-Sep-16	213.37	213.48	213.69	212.57	155.24M	-0.89%
19-Sep-16	213.41	214.13	214.88	213.03	80.25M	0.02%
20-Sep-16	213.42	214.41	214.59	213.38	69.67M	0.00%
21-Sep-16	215.82	214.24	216.03	213.44	110.28M	1.12%
22-Sep-16	217.18	217	217.53	216.71	76.68M	0.63%
23-Sep-16	215.99	216.72	216.88	215.88	73.63M	-0.55%
26-Sep-16	214.24	215.02	215.23	214.01	89.83M	-0.81%
27-Sep-16	215.57	214.05	215.68	213.62	78.49M	0.62%
28-Sep-16	216.64	215.83	216.82	214.71	87.41M	0.50%
29-Sep-16	214.68	216.4	216.87	214.04	128.07M	-0.90%
30-Sep-16	216.3	215.65	217.12	215.36	117.20M	0.75%
3-Oct-16	215.78	215.82	216.04	215.04	83.51M	-0.24%
4-Oct-16	214.68	215.91	216.17	213.99	119.95M	-0.51%
5-Oct-16	215.63	215.41	216.13	215.33	72.82M	0.44%
6-Oct-16	215.78	215.37	216.04	214.74	62.93M	0.07%
7-Oct-16	215.04	216.1	216.3	214.19	89.79M	-0.34%
10-Oct-16	216.16	216.16	216.7	215.99	51.86M	0.52%
11-Oct-16	213.43	215.66	215.74	212.58	130.37M	-1.26%
12-Oct-16	213.71	213.59	214.32	213.01	73.87M	0.13%
13-Oct-16	213.01	212.16	213.59	211.21	101.36M	-0.33%
14-Oct-16	213.12	214.15	214.69	213.03	93.35M	0.05%
17-Oct-16	212.38	213.09	213.39	212.17	58.28M	-0.35%
18-Oct-16	213.71	214.24	214.31	213.27	76.87M	0.63%
19-Oct-16	214.28	214.02	214.64	213.6	66.52M	0.27%
20-Oct-16	213.88	213.87	214.53	213.11	73.64M	-0.19%
21-Oct-16	213.98	212.96	214.08	212.76	89.09M	0.05%
24-Oct-16	214.89	215	215.32	214.48	60.15M	0.43%
25-Oct-16	214.17	214.68	214.98	213.98	66.54M	-0.34%
26-Oct-16	213.74	213.21	214.42	212.93	75.71M	-0.20%
27-Oct-16	213.17	214.58	214.62	213.08	77.22M	-0.27%
28-Oct-16	212.54	213.14	213.93	211.71	140.62M	-0.30%
31-Oct-16	212.55	212.93	213.19	212.36	61.27M	0.00%
1-Nov-16	211.01	212.93	212.99	209.6	122.78M	-0.72%
2-Nov-16	209.74	210.65	211.1	209.23	103.33M	-0.60%
3-Nov-16	208.78	209.99	210.24	208.46	88.94M	-0.46%
4-Nov-16	208.55	208.91	209.89	208.38	109.12M	-0.11%
7-Nov-16	213.15	211.45	213.19	211.3	109.79M	2.21%
8-Nov-16	214.11	212.69	214.77	212.38	106.77M	0.45%
9-Nov-16	216.38	212.37	217.1	212.34	258.43M	1.06%
10-Nov-16	216.92	217.3	218.31	215.22	172.11M	0.25%
11-Nov-16	216.42	216.08	216.7	215.32	100.55M	-0.23%
14-Nov-16	216.59	217.03	217.27	215.72	94.58M	0.08%
15-Nov-16	218.28	217.04	218.28	216.8	91.65M	0.78%
16-Nov-16	217.87	217.56	218.14	217.42	65.62M	-0.19%
17-Nov-16	218.99	218.05	219.06	217.92	69.80M	0.51%
18-Nov-16	218.5	219.07	219.27	218.29	86.27M	-0.22%
21-Nov-16	220.15	219.17	220.18	219	72.40M	0.76%
22-Nov-16	220.58	220.51	220.79	219.73	67.43M	0.20%
23-Nov-16	220.7	219.98	220.76	219.75	56.62M	0.05%
25-Nov-16	221.52	221.1	221.56	221.01	37.87M	0.37%
28-Nov-16	220.48	221.16	221.48	220.36	76.57M	-0.47%
29-Nov-16	220.91	220.52	221.44	220.17	69.89M	0.20%
30-Nov-16	220.38	221.63	221.82	220.31	113.29M	-0.24%
1-Dec-16	219.57	220.73	220.73	219.15	79.04M	-0.37%
2-Dec-16	219.68	219.67	220.25	219.26	74.84M	0.05%
5-Dec-16	221	220.65	221.4	220.42	67.84M	0.60%
6-Dec-16	221.7	221.22	221.74	220.66	59.88M	0.32%
7-Dec-16	224.6	221.52	224.67	221.38	110.74M	1.31%
8-Dec-16	225.15	224.57	225.7	224.26	99.71M	0.24%
9-Dec-16	226.51	225.41	226.53	225.37	88.01M	0.60%
12-Dec-16	226.25	226.4	226.96	225.76	102.02M	-0.11%
13-Dec-16	227.76	227.02	228.34	227	110.48M	0.67%
14-Dec-16	225.88	227.41	228.23	225.37	142.50M	-0.83%
15-Dec-16	226.81	226.16	227.81	225.89	124.97M	0.41%
16-Dec-16	225.04	226.01	226.08	224.67	156.42M	-0.78%
19-Dec-16	225.53	225.25	226.02	225.08	90.34M	0.22%
20-Dec-16	226.4	226.15	226.57	225.88	89.84M	0.39%
21-Dec-16	225.77	226.25	226.45	225.77	67.91M	-0.28%
22-Dec-16	225.38	225.6	225.74	224.92	56.22M	-0.17%
23-Dec-16	225.71	225.43	225.72	225.21	36.70M	0.15%
27-Dec-16	226.27	226.02	226.73	226	42.67M	0.25%
28-Dec-16	224.4	226.57	226.59	224.27	64.10M	-0.83%
29-Dec-16	224.35	224.48	224.89	223.84	48.70M	-0.02%
30-Dec-16	223.53	224.73	224.83	222.73	109.00M	-0.37%
3-Jan-17	225.24	225.04	225.83	223.88	91.37M	0.77%
4-Jan-17	226.58	225.62	226.75	225.61	78.74M	0.59%
5-Jan-17	226.4	226.27	226.58	225.48	78.38M	-0.08%
6-Jan-17	227.21	226.53	227.75	225.9	71.56M	0.36%
9-Jan-17	226.46	226.91	227.07	226.42	46.94M	-0.33%
10-Jan-17	226.46	226.48	227.45	226.01	63.77M	0.00%
11-Jan-17	227.1	226.36	227.1	225.59	74.65M	0.28%
12-Jan-17	226.53	226.5	226.75	224.96	72.11M	-0.25%
13-Jan-17	227.05	226.73	227.4	226.69	62.72M	0.23%
17-Jan-17	226.25	226.31	226.78	225.8	61.24M	-0.35%
18-Jan-17	226.75	226.53	226.8	225.9	54.79M	0.22%
19-Jan-17	225.91	226.84	227	225.41	66.61M	-0.37%
20-Jan-17	226.74	226.7	227.31	225.97	129.17M	0.37%
23-Jan-17	226.15	226.35	226.81	225.27	75.06M	-0.26%
24-Jan-17	227.6	226.4	228.08	226.27	95.56M	0.64%
25-Jan-17	229.57	228.7	229.57	228.51	84.44M	0.87%
26-Jan-17	229.33	229.4	229.71	229.01	59.97M	-0.10%
27-Jan-17	228.97	229.42	229.59	228.76	59.71M	-0.16%
30-Jan-17	227.55	228.17	228.2	226.41	79.74M	-0.62%
31-Jan-17	227.53	226.98	227.6	226.32	75.88M	-0.01%
1-Feb-17	227.62	228.25	228.59	226.94	79.12M	0.04%
2-Feb-17	227.77	227.2	228.1	226.82	69.66M	0.07%
3-Feb-17	229.34	228.82	229.55	228.46	80.56M	0.69%
6-Feb-17	228.93	228.87	229.33	228.54	57.79M	-0.18%
7-Feb-17	228.94	229.38	229.66	228.72	57.93M	0.00%
8-Feb-17	229.24	228.61	229.39	228.31	51.57M	0.13%
9-Feb-17	230.6	229.56	230.95	229.52	65.96M	0.59%
10-Feb-17	231.51	231	231.77	230.62	66.02M	0.39%
13-Feb-17	232.77	232.08	233.07	232.05	55.18M	0.54%
14-Feb-17	233.7	232.56	233.71	232.16	71.11M	0.40%
15-Feb-17	234.92	233.45	235.14	233.39	86.79M	0.52%
16-Feb-17	234.72	234.96	235.16	233.85	84.72M	-0.09%
17-Feb-17	235.09	233.95	235.09	233.93	77.20M	0.16%
21-Feb-17	236.49	235.52	236.69	235.51	88.95M	0.60%
22-Feb-17	236.28	236.02	236.54	235.83	62.12M	-0.09%
23-Feb-17	236.44	236.88	236.9	235.56	74.62M	0.07%
24-Feb-17	236.74	235.46	236.79	235.41	82.38M	0.13%
27-Feb-17	237.11	236.64	237.31	236.35	56.52M	0.16%
28-Feb-17	236.47	236.67	236.95	236.01	96.96M	-0.27%
1-Mar-17	239.78	238.39	240.32	238.37	149.16M	1.40%
2-Mar-17	238.27	239.56	239.57	238.21	70.25M	-0.63%
3-Mar-17	238.42	238.17	238.61	237.73	81.97M	0.06%
6-Mar-17	237.71	237.5	238.12	237.01	55.39M	-0.30%
7-Mar-17	237	237.36	237.77	236.76	65.10M	-0.30%
8-Mar-17	236.56	237.34	237.64	236.4	78.17M	-0.19%
9-Mar-17	236.86	236.7	237.24	235.74	90.68M	0.13%
10-Mar-17	237.69	237.97	238.02	236.59	81.99M	0.35%
13-Mar-17	237.81	237.62	237.86	237.24	57.26M	0.05%
14-Mar-17	236.9	237.18	237.24	236.19	59.88M	-0.38%
15-Mar-17	238.95	237.56	239.44	237.29	96.08M	0.87%
16-Mar-17	238.48	239.11	239.2	238.1	78.34M	-0.20%
17-Mar-17	237.03	237.75	237.97	237.03	89.00M	-0.61%
20-Mar-17	236.77	237.03	237.36	236.32	52.54M	-0.11%
21-Mar-17	233.73	237.47	237.61	233.58	131.81M	-1.28%
22-Mar-17	234.28	233.77	234.61	233.05	97.57M	0.24%
23-Mar-17	234.03	234	235.34	233.6	100.41M	-0.11%
24-Mar-17	233.86	234.38	235.04	232.96	112.50M	-0.07%
27-Mar-17	233.62	231.93	233.92	231.61	87.45M	-0.10%
28-Mar-17	235.32	233.27	235.81	233.14	93.48M	0.73%
29-Mar-17	235.54	234.99	235.81	234.72	61.95M	0.09%
30-Mar-17	236.29	235.47	236.52	235.27	56.74M	0.32%
31-Mar-17	235.74	235.9	236.51	235.68	73.73M	-0.23%
3-Apr-17	235.33	235.8	236.03	233.91	85.55M	-0.17%
4-Apr-17	235.48	235	235.58	234.56	56.47M	0.06%
5-Apr-17	234.78	236.26	237.39	234.54	108.80M	-0.30%
6-Apr-17	235.44	234.94	236.04	234.43	69.14M	0.28%
7-Apr-17	235.2	235.15	236	234.64	74.41M	-0.10%
10-Apr-17	235.34	235.36	236.25	234.73	67.62M	0.06%
11-Apr-17	235.06	234.9	235.18	233.34	88.05M	-0.12%
12-Apr-17	234.03	234.74	234.96	233.77	81.86M	-0.44%
13-Apr-17	232.51	233.64	234.49	232.51	92.88M	-0.65%
17-Apr-17	234.57	233.11	234.57	232.88	68.41M	0.89%
18-Apr-17	233.87	233.72	234.49	233.08	83.23M	-0.30%
19-Apr-17	233.44	234.52	234.95	233.18	68.70M	-0.18%
20-Apr-17	235.34	234.15	235.84	233.78	92.57M	0.81%
21-Apr-17	234.59	235.25	235.31	234.13	110.39M	-0.32%
24-Apr-17	237.17	237.18	237.41	234.56	119.21M	1.10%
25-Apr-17	238.55	237.91	238.95	237.81	76.70M	0.58%
26-Apr-17	238.4	238.51	239.53	238.35	84.70M	-0.06%
27-Apr-17	238.6	238.77	238.95	237.98	57.41M	0.08%
28-Apr-17	238.08	238.9	238.93	237.93	63.53M	-0.22%
1-May-17	238.68	238.68	239.17	238.19	66.88M	0.25%
2-May-17	238.77	238.84	238.98	238.3	57.38M	0.04%
3-May-17	238.48	238.29	238.88	237.7	73.14M	-0.12%
4-May-17	238.76	238.83	238.92	237.78	61.46M	0.12%
5-May-17	239.7	239.19	239.72	238.68	62.00M	0.39%
8-May-17	239.66	239.75	239.92	239.17	48.39M	-0.02%
9-May-17	239.44	239.96	240.19	239.04	51.36M	-0.09%
10-May-17	239.87	239.39	239.87	239.15	54.29M	0.18%
11-May-17	239.38	239.35	239.57	238.13	62.36M	-0.20%
12-May-17	238.98	239.09	239.43	238.67	53.91M	-0.17%
15-May-17	240.3	239.47	240.44	239.45	61.92M	0.55%
16-May-17	240.08	240.64	240.67	239.63	51.24M	-0.09%
17-May-17	235.82	238.1	238.64	235.75	172.17M	-1.77%
18-May-17	236.77	235.73	237.75	235.43	107.05M	0.40%
19-May-17	238.31	237.33	239.08	237.27	115.01M	0.65%
22-May-17	239.52	238.9	239.71	238.82	61.01M	0.51%
23-May-17	240.05	239.95	240.24	239.51	48.34M	0.22%
24-May-17	240.61	240.32	240.73	239.93	49.18M	0.23%
25-May-17	241.76	241.2	242.08	240.96	64.07M	0.48%
26-May-17	241.71	241.54	241.9	241.45	46.63M	-0.02%
30-May-17	241.5	241.34	241.79	241.16	35.20M	-0.09%
31-May-17	241.44	241.84	241.88	240.64	91.80M	-0.02%
1-Jun-17	243.36	241.97	243.38	241.64	68.96M	0.80%
2-Jun-17	244.17	243.42	244.35	243.08	88.67M	0.33%
5-Jun-17	243.99	243.97	244.3	243.76	44.70M	-0.07%
6-Jun-17	243.21	243.34	243.98	243.12	50.38M	-0.32%
7-Jun-17	243.66	243.6	243.92	242.83	54.14M	0.19%
8-Jun-17	243.78	243.77	244.33	243.17	65.95M	0.05%
9-Jun-17	243.41	244.09	245.01	241.95	132.26M	-0.15%
12-Jun-17	243.36	243.13	243.42	242.38	86.11M	-0.02%
13-Jun-17	244.55	243.98	244.61	243.58	60.07M	0.49%
14-Jun-17	244.24	244.86	244.87	243.29	78.60M	-0.13%
15-Jun-17	243.77	242.68	243.91	242.36	66.46M	-0.19%
16-Jun-17	242.64	242.77	242.83	241.63	84.55M	-0.46%
19-Jun-17	244.66	243.59	244.73	243.48	65.12M	0.83%
20-Jun-17	243.01	244.25	244.26	242.99	56.91M	-0.67%
21-Jun-17	242.95	243.42	243.59	242.41	55.98M	-0.02%
22-Jun-17	242.84	242.96	243.53	242.64	44.15M	-0.05%
23-Jun-17	243.13	242.91	243.51	242.47	66.99M	0.12%
26-Jun-17	243.29	243.9	244.38	243.04	56.70M	0.07%
27-Jun-17	241.33	243.04	243.38	241.31	82.25M	-0.81%
28-Jun-17	243.49	242.5	243.72	242.23	70.04M	0.90%
29-Jun-17	241.35	243.66	243.72	239.96	106.95M	-0.88%
30-Jun-17	241.8	242.28	242.71	241.57	86.82M	0.19%
3-Jul-17	242.21	242.88	243.38	242.21	39.15M	0.17%
5-Jul-17	242.77	242.63	243.01	241.7	54.43M	0.23%
6-Jul-17	240.55	241.89	242.03	240.34	66.12M	-0.91%
7-Jul-17	242.11	241.21	242.28	240.56	57.97M	0.65%
10-Jul-17	242.37	241.95	242.8	241.76	36.66M	0.11%
11-Jul-17	242.19	242.16	242.55	240.85	50.35M	-0.07%
12-Jul-17	244.01	243.3	244.2	243.3	59.61M	0.75%
13-Jul-17	244.42	244.02	244.55	243.76	39.47M	0.17%
14-Jul-17	245.56	244.43	245.97	244.31	60.26M	0.47%
17-Jul-17	245.53	245.47	245.91	245.33	33.53M	-0.01%
18-Jul-17	245.66	245.06	245.72	244.67	42.74M	0.05%
19-Jul-17	246.99	246.02	247	246.01	51.03M	0.54%
20-Jul-17	247.1	247.28	247.42	246.47	47.14M	0.04%
21-Jul-17	246.88	246.44	246.91	246.18	88.71M	-0.09%
24-Jul-17	246.82	246.79	246.98	246.28	46.62M	-0.02%
25-Jul-17	247.42	247.68	247.8	247.16	54.92M	0.24%
26-Jul-17	247.43	247.75	247.79	247.13	47.58M	0.00%
27-Jul-17	247.2	247.96	248	245.68	70.77M	-0.09%
28-Jul-17	246.91	246.65	247.06	246.13	50.09M	-0.12%
31-Jul-17	246.77	247.37	247.48	246.53	65.84M	-0.06%
1-Aug-17	247.32	247.46	247.5	246.72	55.05M	0.22%
2-Aug-17	247.44	247.47	247.6	246.37	47.21M	0.05%
3-Aug-17	246.96	247.31	247.34	246.64	40.86M	-0.19%
4-Aug-17	247.41	247.52	247.79	246.97	60.19M	0.18%
7-Aug-17	247.87	247.49	247.87	247.37	32.00M	0.19%
8-Aug-17	247.26	247.51	248.91	246.83	61.72M	-0.25%
9-Aug-17	247.25	246.47	247.31	246.06	62.63M	0.00%
10-Aug-17	243.76	246.29	246.44	243.7	120.48M	-1.41%
11-Aug-17	244.12	244.02	244.8	243.75	74.87M	0.15%
14-Aug-17	246.54	245.59	246.79	245.55	73.29M	0.99%
15-Aug-17	246.51	246.98	247	246.16	55.24M	-0.01%
16-Aug-17	246.94	247.11	247.57	246.45	56.72M	0.17%
